127.0.0.1 - - [17/Feb/2013:12:55:17 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.Xcom HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:55:17 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:55:17 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:55:17 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:55:51 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:55:54 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:55:54 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:55:54 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:55:54 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:55:59 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkellyX.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:55:59 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:55:59 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:55:59 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:56:24 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:56:26 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:56:26 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:56:26 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:56:26 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:57:16 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:57:18 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:57:18 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:57:18 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:57:18 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:57:47 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:57:50 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:57:50 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:57:50 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:57:50 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:58:04 -0500] "GET /wayback/ HTTP/1.1" 200 3511
127.0.0.1 - - [17/Feb/2013:12:58:07 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkelly.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:58:07 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
127.0.0.1 - - [17/Feb/2013:12:58:07 -0500] "GET /wayback/images/wayback_logo_tr.gif HTTP/1.1" 200 2401
127.0.0.1 - - [17/Feb/2013:12:58:07 -0500] "GET /wayback/images/shim.gif HTTP/1.1" 200 43
127.0.0.1 - - [17/Feb/2013:12:58:18 -0500] "GET /wayback/*/http://localhost:8080/wayback/*/http://matkellyX.com HTTP/1.1" 404 4027
127.0.0.1 - - [17/Feb/2013:12:58:18 -0500] "GET /wayback/css/styles.css HTTP/1.1" 200 4185
